ChEMBL ID;Receptor;Species;Purchasable;No. records;Assay type;Min.;Average;Max.;Unit;Mol. weight;Rot. Bonds;H don;H acc;LogP;Smiles
LY320135;2281;Smallmolecule;None;112;2;Human;46;Binding;2;6.9;6.8;6.9;Ki;ChEMBL;383;5;0;5;5.2;COc1ccc2c(c1)oc(c2C(=O)c1ccc(cc1)C#N)c1ccc(cc1)OC
MDMB-Fubinaca;2341;Smallmolecule;None;1;2;Human;0;Binding;1;10.0;10.0;10.0;pKi;GuidetoPharmacology;397;5;1;5;3.5;COC(=O)[C@H](C(C)(C)C)NC(=O)c1nn(c2c1cccc2)Cc1ccc(cc1)F
MRI-1867;2475;Smallmolecule;None;3;2;Human;0;Binding;1;8.6;8.6;8.6;pKi;GuidetoPharmacology;513;4;1;3;4.9;Clc1ccc(cc1)C1=NN(C[C@@H]1c1ccccc1)/C(=N/S(=O)(=O)c1ccc(cc1)Cl)/N=C(\N)/C
nabilone;2561;Smallmolecule;None;1;2;Human;11;Binding;3;8.4;8.4;8.4;pKi;GuidetoPharmacology;372;6;1;3;6.3;CCCCCCC(c1cc(O)c2c(c1)OC(C1C2CC(=O)CC1)(C)C)(C)C
nabilone;2561;Smallmolecule;None;1;2;Human;11;Binding;3;8.4;8.4;8.4;Ki;ChEMBL;372;6;1;3;6.3;CCCCCCC(c1cc(O)c2c(c1)OC(C1C2CC(=O)CC1)(C)C)(C)C
Org27569;2799;Smallmolecule;None;-;0;Human;70;Binding;16;6.9;7.3;8.0;EC50;ChEMBL;409;6;2;2;5.3;CCc1c([nH]c2c1cc(Cl)cc2)C(=O)NCCc1ccc(cc1)N1CCCCC1
Org27569;2799;Smallmolecule;None;-;0;Human;70;Binding;16;9.5;9.5;9.5;IC50;ChEMBL;409;6;2;2;5.3;CCc1c([nH]c2c1cc(Cl)cc2)C(=O)NCCc1ccc(cc1)N1CCCCC1
otenabant;2807;Smallmolecule;None;7;3;Human;49;Binding;4;9.2;9.2;9.2;pKi;GuidetoPharmacology;509;6;2;7;4.2;CCNC1(CCN(CC1)c1ncnc2c1nc(n2c1ccc(cc1)Cl)c1ccccc1Cl)C(=O)N
otenabant;2807;Smallmolecule;None;7;3;Human;49;Binding;4;9.2;9.2;9.2;Ki;ChEMBL;509;6;2;7;4.2;CCNC1(CCN(CC1)c1ncnc2c1nc(n2c1ccc(cc1)Cl)c1ccccc1Cl)C(=O)N
PF-514273;2896;Smallmolecule;None;-;1;Human;30;Binding;6;9.1;9.1;9.1;pKi;GuidetoPharmacology;451;4;0;4;5.3;Clc1c(cccc1)n1nc2C(=O)N(CCOc2c1c1ccc(cc1)Cl)CC(C)(F)F
PF-514273;2896;Smallmolecule;None;-;1;Human;30;Binding;6;9.0;9.0;9.0;Ki;ChEMBL;451;4;0;4;5.3;Clc1c(cccc1)n1nc2C(=O)N(CCOc2c1c1ccc(cc1)Cl)CC(C)(F)F
PF-514273;2896;Smallmolecule;None;-;1;Human;30;Binding;6;9.1;9.1;9.1;pKi;PDSPKiDatabase;451;4;0;4;5.3;Clc1c(cccc1)n1nc2C(=O)N(CCOc2c1c1ccc(cc1)Cl)CC(C)(F)F
rimonabant;3143;Smallmolecule;UNDEFINED;-1;5;Human;88;Binding;157;7.9;8.3;8.7;pKi;GuidetoPharmacology;462;4;1;4;5.9;Clc1ccc(cc1)c1c(C)c(nn1c1ccc(cc1Cl)Cl)C(=O)NN1CCCCC1
rimonabant;3143;Smallmolecule;UNDEFINED;-1;5;Human;88;Binding;157;6.8;8.2;9.2;Ki;ChEMBL;462;4;1;4;5.9;Clc1ccc(cc1)c1c(C)c(nn1c1ccc(cc1Cl)Cl)C(=O)NN1CCCCC1
rimonabant;3143;Smallmolecule;UNDEFINED;-1;5;Human;88;Binding;157;6.8;8.0;8.3;IC50;ChEMBL;462;4;1;4;5.9;Clc1ccc(cc1)c1c(C)c(nn1c1ccc(cc1Cl)Cl)C(=O)NN1CCCCC1
rimonabant;3143;Smallmolecule;UNDEFINED;-1;5;Human;88;Binding;157;7.3;7.6;7.8;EC50;ChEMBL;462;4;1;4;5.9;Clc1ccc(cc1)c1c(C)c(nn1c1ccc(cc1Cl)Cl)C(=O)NN1CCCCC1
rimonabant;3143;Smallmolecule;UNDEFINED;-1;5;Human;88;Binding;157;8.7;8.7;8.7;Kd;ChEMBL;462;4;1;4;5.9;Clc1ccc(cc1)c1c(C)c(nn1c1ccc(cc1Cl)Cl)C(=O)NN1CCCCC1
rimonabant;3143;Smallmolecule;UNDEFINED;-1;5;Human;88;Binding;157;7.3;8.4;9.7;pKi;PDSPKiDatabase;462;4;1;4;5.9;Clc1ccc(cc1)c1c(C)c(nn1c1ccc(cc1Cl)Cl)C(=O)NN1CCCCC1
rimonabant;3143;Smallmolecule;UNDEFINED;-1;5;Human;88;Binding;157;8.0;8.0;8.0;pKi;DrugCentral;462;4;1;4;5.9;Clc1ccc(cc1)c1c(C)c(nn1c1ccc(cc1Cl)Cl)C(=O)NN1CCCCC1
Sch.336;3350;Smallmolecule;None;-380;2;Human;15;Binding;4;6.0;6.0;6.0;pKi;GuidetoPharmacology;539;9;1;8;3.0;COc1ccc(c(c1)S(=O)(=O)c1ccc(cc1)OC)S(=O)(=O)c1ccc(cc1)[C@@H](NS(=O)(=O)C)C
Sch.336;3350;Smallmolecule;None;-380;2;Human;15;Binding;4;6.0;6.6;7.1;Ki;ChEMBL;539;9;1;8;3.0;COc1ccc(c(c1)S(=O)(=O)c1ccc(cc1)OC)S(=O)(=O)c1ccc(cc1)[C@@H](NS(=O)(=O)C)C
taranabant;3544;Smallmolecule;None;954;2;Human;36;Binding;23;9.5;9.5;9.5;pKi;GuidetoPharmacology;515;8;1;4;6.3;N#Cc1cccc(c1)[C@@H]([C@@H](NC(=O)C(Oc1ccc(cn1)C(F)(F)F)(C)C)C)Cc1ccc(cc1)Cl
taranabant;3544;Smallmolecule;None;954;2;Human;36;Binding;23;7.7;9.1;10.0;IC50;ChEMBL;515;8;1;4;6.3;N#Cc1cccc(c1)[C@@H]([C@@H](NC(=O)C(Oc1ccc(cn1)C(F)(F)F)(C)C)C)Cc1ccc(cc1)Cl
taranabant;3544;Smallmolecule;None;954;2;Human;36;Binding;23;9.5;9.5;9.5;Ki;ChEMBL;515;8;1;4;6.3;N#Cc1cccc(c1)[C@@H]([C@@H](NC(=O)C(Oc1ccc(cn1)C(F)(F)F)(C)C)C)Cc1ccc(cc1)Cl
TM-38837;3619;Smallmolecule;None;-;1;Human;18;Binding;3;8.5;8.5;8.5;Ki;ChEMBL;616;5;1;5;8.0;CCc1c(nn(c1c1ccc(s1)C#Cc1ccc(cc1)C(F)(F)F)c1ccc(cc1Cl)Cl)C(=O)NN1CCCCC1
TM-38837;3619;Smallmolecule;None;-;1;Human;18;Binding;3;8.1;8.1;8.1;IC50;ChEMBL;616;5;1;5;8.0;CCc1c(nn(c1c1ccc(s1)C#Cc1ccc(cc1)C(F)(F)F)c1ccc(cc1Cl)Cl)C(=O)NN1CCCCC1
VCE-004.3;3752;Smallmolecule;None;-12;2;Human;0;Binding;1;5.6;5.6;5.6;pKi;GuidetoPharmacology;413;11;2;4;6.1;CCCCCNC1=C(CCCCC)C(=O)C(=O)C(=C1O)[C@@H]1C=C(C)CC[C@H]1C(=C)C
WIN55212-2;3854;Smallmolecule;None;-8;5;Human;8;Binding;93;6.9;7.8;8.7;pKi;GuidetoPharmacology;426;4;0;5;4.6;O=C(c1c(C)n2c3c1cccc3OC[C@H]2CN1CCOCC1)c1cccc2c1cccc2
WIN55212-2;3854;Smallmolecule;None;-8;5;Human;8;Binding;93;5.4;7.7;8.7;Ki;ChEMBL;426;4;0;5;4.6;O=C(c1c(C)n2c3c1cccc3OC[C@H]2CN1CCOCC1)c1cccc2c1cccc2
WIN55212-2;3854;Smallmolecule;None;-8;5;Human;8;Binding;93;6.7;7.2;7.8;IC50;ChEMBL;426;4;0;5;4.6;O=C(c1c(C)n2c3c1cccc3OC[C@H]2CN1CCOCC1)c1cccc2c1cccc2
WIN55212-2;3854;Smallmolecule;None;-8;5;Human;8;Binding;93;5.8;7.1;8.1;EC50;ChEMBL;426;4;0;5;4.6;O=C(c1c(C)n2c3c1cccc3OC[C@H]2CN1CCOCC1)c1cccc2c1cccc2
CHEMBL245944;92794;Smallmolecule;None;-;1;Human;0;Binding;1;7.2;7.2;7.2;Ki;ChEMBL;495;6;1;5;4.3;CC(=O)N[C@@H](C)c1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)cc1
CHEMBL245957;92796;Smallmolecule;None;-;1;Human;0;Binding;1;8.2;8.2;8.2;Ki;ChEMBL;535;7;1;5;5.4;C[C@H](NCC(F)(F)F)c1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)cc1
CHEMBL245959;92797;Smallmolecule;None;-;1;Human;0;Binding;1;7.6;7.6;7.6;Ki;ChEMBL;551;7;1;6;4.0;C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(S(=O)(=O)c2ccccc2S(=O)(=O)c2ccccc2F)cc1
CHEMBL245961;92799;Smallmolecule;None;-;1;Human;0;Binding;1;8.9;8.9;8.9;Ki;ChEMBL;567;7;2;7;3.7;C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(S(=O)(=O)c2ccc(O)cc2S(=O)(=O)c2ccccc2F)cc1
CHEMBL245975;92800;Smallmolecule;None;-;1;Human;0;Binding;1;8.1;8.1;8.1;Ki;ChEMBL;519;7;1;6;3.9;C[C@H](NS(C)(=O)=O)c1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)C2CCCCC2)cc1
CHEMBL252743;94040;Smallmolecule;None;-;1;Human;0;Binding;1;6.9;6.8;6.9;Ki;ChEMBL;328;4;1;2;6.0;CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(CCCC(C)C)cc1OC2(C)C
CHEMBL252947;94069;Smallmolecule;None;1;2;Human;0;Binding;1;9.5;9.5;9.5;Ki;ChEMBL;354;2;1;2;6.5;CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)C3CCCC3)cc1OC2(C)C
CHEMBL252949;94070;Smallmolecule;None;-4;2;Human;0;Binding;2;9.0;9.0;9.0;Ki;ChEMBL;382;2;1;2;7.3;CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)C3CCCCCC3)cc1OC2(C)C
DELTA8-TETRAHYDROCANNOBINOL;96413;Smallmolecule;None;-2;3;Human;13;Binding;7;7.1;7.4;7.5;Ki;ChEMBL;314;4;1;2;5.7;CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21
CHEMBL276083;97839;Smallmolecule;None;-;1;Human;0;Binding;1;7.9;7.8;7.9;Ki;ChEMBL;300;0;1;2;5.3;CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)C)cc1OC2(C)C
CHEMBL322112;108798;Smallmolecule;None;1;3;Human;0;Binding;3;7.2;7.2;7.3;Ki;ChEMBL;480;6;1;4;9.0;CCCCCCC1(c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)Sc2ccccc2S1
CHEMBL325135;109833;Smallmolecule;None;-1;3;Human;0;Binding;3;7.5;7.5;7.5;Ki;ChEMBL;460;6;1;4;8.4;CCCCCCC1(c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)SC(C)C(C)S1
CHEMBL325389;109873;Smallmolecule;None;1;2;Human;0;Binding;2;9.2;9.2;9.2;Ki;ChEMBL;368;2;1;2;6.9;CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)C3CCCCC3)cc1OC2(C)C
CHEMBL336670;115877;Smallmolecule;None;1;2;Human;0;Binding;2;8.8;9.1;9.4;Ki;ChEMBL;367;5;1;3;6.4;CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)CCCCC#N)cc1OC2(C)C
CHEMBL381492;139887;Smallmolecule;None;-1;3;Human;0;Binding;4;7.9;7.9;7.9;Ki;ChEMBL;370;1;1;2;6.8;CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(-c3cccc4ccccc34)cc1OC2(C)C
CHEMBL382684;140317;Smallmolecule;None;-1;3;Human;0;Binding;3;7.0;7.0;7.0;Ki;ChEMBL;334;1;1;2;6.0;CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(-c3ccc(C)cc3)cc1OC2(C)C
CHEMBL394006;147930;Smallmolecule;None;-3;2;Human;0;Binding;3;6.7;6.7;6.7;Ki;ChEMBL;524;8;2;2;8.2;C=C(C)C1CCC(C)=C[C@H]1c1c(O)cc(C2(CCCCCC)CC2(Br)Br)cc1O
CHEMBL394305;148307;Smallmolecule;None;1;2;Human;0;Binding;3;7.2;7.2;7.2;Ki;ChEMBL;368;8;2;2;7.1;C=C(C)C1CCC(C)=C[C@H]1c1c(O)cc(C2(CCCCCC)CC2)cc1O
CHEMBL398905;153633;Smallmolecule;None;-;1;Human;0;Binding;1;8.4;8.4;8.4;Ki;ChEMBL;342;4;1;2;6.5;CCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21
CHEMBL487463;185477;Smallmolecule;None;-3;2;Human;0;Binding;2;8.3;8.3;8.3;Ki;ChEMBL;440;2;1;2;7.1;CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)c3ccc(Br)cc3)cc1OC2(C)C
CHEMBL512511;188488;Smallmolecule;None;-3;2;Human;0;Binding;2;8.5;8.5;8.5;Ki;ChEMBL;376;2;1;2;6.6;CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)c3ccc(C)cc3)cc1OC2(C)C
CHEMBL232116;86136;Smallmolecule;None;-75;3;Human;0;Binding;1;7.8;7.8;7.8;Ki;ChEMBL;404;1;0;4;6.2;CSC(=S)N1CC2(CCCCC2)CS/C1=N\c1cccc2c1CCCC2
CHEMBL234175;87323;Smallmolecule;None;-48;2;Human;0;Binding;1;6.6;6.6;6.6;Ki;ChEMBL;390;1;0;4;5.8;CSC(=S)N1CC2(CCCCC2)CS/C1=N\c1cccc2c1CCC2
CHEMBL232132;86142;Smallmolecule;None;-114;2;Human;0;Binding;1;6.9;6.9;6.9;Ki;ChEMBL;378;1;0;4;5.9;CSC(=S)N1CC2(CCCCC2)CS/C1=N\c1cccc(C)c1C
CHEMBL393188;146909;Smallmolecule;None;-58;2;Human;0;Binding;1;6.2;6.2;6.2;Ki;ChEMBL;434;2;0;5;6.2;CSC(=S)N1CC2(CCCCC2)CS/C1=N\c1ccccc1OC(F)(F)F
CHEMBL158544;51393;Smallmolecule;None;-3;2;Human;1;Binding;1;5.7;5.7;5.7;Ki;ChEMBL;373;17;1;1;7.3;CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCC(C)C
CHEMBL180788;63580;Smallmolecule;None;-;1;Human;0;Binding;1;5.6;5.6;5.6;Ki;ChEMBL;545;8;1;7;4.6;COc1ccc(S(=O)(=O)c2cc(OC)ccc2S(=O)(=O)c2ccc([C@H](C)NC(=O)C(C)(C)C)cc2)cc1
CHEMBL232131;86141;Smallmolecule;None;-380;2;Human;0;Binding;1;6.4;6.4;6.4;Ki;ChEMBL;418;1;0;4;6.3;CSC(=S)N1CC2(CCCCC2)CS/C1=N\c1ccccc1C(F)(F)F
CHEMBL423422;164515;Smallmolecule;None;-;1;Human;0;Binding;1;8.5;8.5;8.5;Kd;ChEMBL;354;6;1;2;6.7;CCCC/C=C/CCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21
CHEMBL393045;146710;Smallmolecule;None;-75;2;Human;0;Binding;1;6.8;6.8;6.8;Ki;ChEMBL;375;1;0;5;5.2;CSC(=S)N1CC2(CCCCC2)CS/C1=N\c1ccc(C#N)cc1
CHEMBL159872;52742;Smallmolecule;None;-;1;Human;0;Binding;1;8.0;8.0;8.0;Kd;ChEMBL;354;6;1;2;6.7;CCC/C=C/CCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21
CHEMBL232129;86139;Smallmolecule;None;-251;3;Human;0;Binding;1;5.8;5.8;5.8;Ki;ChEMBL;434;2;0;5;6.2;CSC(=S)N1CC2(CCCCC2)CS/C1=N\c1ccc(OC(F)(F)F)cc1
CHEMBL392842;146453;Smallmolecule;None;-79;2;Human;0;Binding;1;7.0;7.0;7.0;Ki;ChEMBL;378;2;0;4;5.9;CCc1ccc(/N=C2\SCC3(CCCCC3)CN2C(=S)SC)cc1
CHEMBL392841;146450;Smallmolecule;None;-54;2;Human;0;Binding;1;5.9;5.9;5.9;Ki;ChEMBL;392;2;0;4;6.4;CSC(=S)N1CC2(CCCCC2)CS/C1=N\c1ccc(C(C)C)cc1
CHEMBL411626;160208;Smallmolecule;None;-1;3;Human;2;Binding;6;9.1;9.1;9.1;Ki;ChEMBL;370;6;1;2;7.3;CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21
CHEMBL245981;92801;Smallmolecule;None;-;1;Human;0;Binding;1;9.0;9.0;9.0;Ki;ChEMBL;565;7;1;6;4.3;Cc1ccc(S(=O)(=O)c2ccc([C@H](C)NS(=O)(=O)C(F)(F)F)cc2)c(S(=O)(=O)c2ccccc2F)c1
CHEMBL163430;56013;Smallmolecule;None;-;1;Human;0;Binding;1;8.9;8.9;8.9;Kd;ChEMBL;402;3;1;2;5.7;CC1=CCC2C(C1)c1c(O)cc(CC#CCCCBr)cc1OC2(C)C
CHEMBL198079;71663;Smallmolecule;None;7;2;Human;0;Binding;1;6.2;6.2;6.2;Ki;ChEMBL;423;17;1;2;7.5;CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCc1ccc(OC)cc1
CHEMBL202201;73470;Smallmolecule;None;-;0;Human;0;Binding;1;7.3;7.3;7.3;IC50;ChEMBL;529;5;2;6;5.4;CC(=O)c1c(NC(=O)CO)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2n(C)c1=O
CHEMBL202202;73474;Smallmolecule;None;-;0;Human;0;Binding;1;7.3;7.3;7.3;IC50;ChEMBL;470;3;0;4;6.7;CC(=O)c1c(C)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2n(C)c1=O
CHEMBL202659;73873;Smallmolecule;None;-;0;Human;0;Binding;1;7.7;7.7;7.7;IC50;ChEMBL;514;4;1;5;6.3;CC(=O)Nc1c(N(C)C)c(=O)n(C)c2nc(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)cc12
