ChEMBL ID;Receptor;Species;Purchasable;No. records;Assay type;Min.;Average;Max.;Unit;Mol. weight;Rot. Bonds;H don;H acc;LogP;Smiles
domitroban;1372;Smallmolecule;None;1;2;Human;0;Binding;3;8.0;8.0;8.0;pKi;DrugCentral;377;9;2;3;3.6;OC(=O)CCC/C=C\C[C@H]1[C@@H]2CC[C@H]([C@@H]1NS(=O)(=O)c1ccccc1)C2
EP171;1473;Smallmolecule;None;-;1;Human;0;Binding;1;8.5;8.5;8.5;pKi;GuidetoPharmacology;404;11;2;4;4.1;OC(=O)CCC/C=C\C[C@H]1[C@@H]2CC[C@H]([C@@H]1/C=C/[C@@H](COc1ccc(cc1)F)O)O2
fluprostenol;1553;Smallmolecule;None;-20892;10;Human;33;Binding;1;4.3;4.3;4.3;pKi;GuidetoPharmacology;458;11;4;5;3.6;OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@H]([C@@H]1/C=C/[C@H](COc1cccc(c1)C(F)(F)F)O)O
I-BOP;1850;Smallmolecule;None;-1;4;Human;12;Binding;2;8.9;9.1;9.3;pKd;GuidetoPharmacology;512;11;2;4;4.6;OC(=O)CCC/C=C\C[C@H]1[C@@H]2CC[C@H]([C@@H]1/C=C/[C@H](COc1ccc(cc1)I)O)O2
I-BOP;1850;Smallmolecule;None;-1;4;Human;12;Binding;2;7.3;7.3;7.3;IC50;ChEMBL;512;11;2;4;4.6;OC(=O)CCC/C=C\C[C@H]1[C@@H]2CC[C@H]([C@@H]1/C=C/[C@H](COc1ccc(cc1)I)O)O2
iloprost;1886;Smallmolecule;None;-630;16;Human;0;Binding;1;5.2;5.2;5.2;pKi;GuidetoPharmacology;360;8;3;3;3.5;CC#CCC([C@@H](/C=C/C1[C@H](O)C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/C2)O)C
I-SAP;1958;Smallmolecule;None;-;1;Human;0;Binding;1;9.3;9.3;9.3;pKd;GuidetoPharmacology;531;9;2;3;4.8;OC(=O)CCC/C=C\C[C@@H]1[C@H](C[C@@H]2C[C@H]1C2(C)C)NS(=O)(=O)c1ccc(cc1)I
KW-3635;2080;Smallmolecule;None;-;1;Human;0;Binding;1;8.9;8.9;8.9;pKi;GuidetoPharmacology;409;3;0;5;4.0;[O-]C(=O)c1ccc2c(c1)/C(=C/Cn1cnc3c1cc(C)c(c3)C)/c1ccccc1CO2
MB-28767;2329;Smallmolecule;None;-2238;15;Human;0;Binding;1;6.5;6.5;6.5;pKi;GuidetoPharmacology;374;12;2;4;4.0;OC(=O)CCCCCC[C@@H]1[C@@H](/C=C/[C@H](COc2ccccc2)O)CCC1=O
ONO-3708;2770;Smallmolecule;None;-;1;Human;0;Binding;1;7.4;8.2;8.9;pKi;GuidetoPharmacology;391;9;3;3;3.9;OC(=O)CCC/C=C\C[C@@H]1[C@@H](NC(=O)[C@@H](C2CCCC2)O)C[C@H]2C[C@@H]1C2(C)C
ONO-8711;2774;Smallmolecule;None;-125;4;Human;0;Binding;1;7.1;7.1;7.1;pKi;GuidetoPharmacology;439;9;2;3;4.8;OC(=O)CCC/C=C\[C@H]1C2CCC([C@@H]1CNS(=O)(=O)c1ccc(cc1C)Cl)CC2
PGE2;2909;Smallmolecule;None;-380;25;Human;68;Binding;2;4.5;4.5;4.5;pKi;GuidetoPharmacology;352;12;3;4;3.3;CCCCC[C@@H](/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O)O
PGE2;2909;Smallmolecule;None;-380;25;Human;68;Binding;2;8.4;8.3;8.4;pKi;DrugCentral;352;12;3;4;3.3;CCCCC[C@@H](/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O)O
PGF2α;2910;Smallmolecule;None;-61;23;Human;40;Binding;3;5.1;5.1;5.1;pKi;GuidetoPharmacology;354;12;4;4;3.0;CCCCC[C@@H](/C=C/[C@H]1[C@H](O)C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O
PGF2α;2910;Smallmolecule;None;-61;23;Human;40;Binding;3;8.3;8.3;8.3;pKi;DrugCentral;354;12;4;4;3.0;CCCCC[C@@H](/C=C/[C@H]1[C@H](O)C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O
ramatroban;3101;Smallmolecule;None;3;4;Human;73;Binding;8;8.0;8.0;8.0;pKi;GuidetoPharmacology;416;6;2;4;3.1;OC(=O)CCn1c2CC[C@H](Cc2c2c1cccc2)NS(=O)(=O)c1ccc(cc1)F
ramatroban;3101;Smallmolecule;None;3;4;Human;73;Binding;8;8.0;8.0;8.0;pKi;DrugCentral;416;6;2;4;3.1;OC(=O)CCn1c2CC[C@H](Cc2c2c1cccc2)NS(=O)(=O)c1ccc(cc1)F
ramatroban;3101;Smallmolecule;None;3;4;Human;73;Binding;8;8.4;8.8;9.2;Ki;ChEMBL;416;6;2;4;3.1;OC(=O)CCn1c2CC[C@H](Cc2c2c1cccc2)NS(=O)(=O)c1ccc(cc1)F
ramatroban;3101;Smallmolecule;None;3;4;Human;73;Binding;8;7.9;7.8;7.9;IC50;ChEMBL;416;6;2;4;3.1;OC(=O)CCn1c2CC[C@H](Cc2c2c1cccc2)NS(=O)(=O)c1ccc(cc1)F
S-5751;3256;Smallmolecule;None;-15;2;Human;0;Binding;1;7.6;7.6;7.6;pKi;GuidetoPharmacology;441;8;3;4;5.6;OC(=O)CCC/C=C\C[C@@H]1C[C@H]2C[C@@H]([C@@H]1NC(=O)c1csc3c1cc(O)cc3)C2(C)C
SQ-29548;3456;Smallmolecule;125I-BOP;-8;9;Human;0;Binding;8;8.1;8.6;9.1;pKi;GuidetoPharmacology;387;10;4;4;3.3;O=C(Nc1ccccc1)NNC[C@@H]1[C@@H]2CC[C@H]([C@@H]1C/C=C\CCCC(=O)O)O2
SQ-29548;3456;Smallmolecule;125I-BOP;-8;9;Human;0;Binding;8;7.4;7.8;8.2;pKd;GuidetoPharmacology;387;10;4;4;3.3;O=C(Nc1ccccc1)NNC[C@@H]1[C@@H]2CC[C@H]([C@@H]1C/C=C\CCCC(=O)O)O2
SQ-29548;3456;Smallmolecule;125I-BOP;-8;9;Human;0;Binding;8;7.8;8.0;8.3;pKi;PDSPKiDatabase;387;10;4;4;3.3;O=C(Nc1ccccc1)NNC[C@@H]1[C@@H]2CC[C@H]([C@@H]1C/C=C\CCCC(=O)O)O2
U46619;3677;Smallmolecule;3H-SQ29548;2;17;Human;23;Binding;9;7.8;7.8;7.8;pKd;GuidetoPharmacology;350;12;2;3;4.3;CCCCC[C@@H](/C=C/[C@H]1[C@@H]2OC[C@H]([C@@H]1C/C=C\CCCC(=O)O)C2)O
U46619;3677;Smallmolecule;3H-SQ29548;2;17;Human;23;Binding;9;7.5;7.5;7.5;pKi;GuidetoPharmacology;350;12;2;3;4.3;CCCCC[C@@H](/C=C/[C@H]1[C@@H]2OC[C@H]([C@@H]1C/C=C\CCCC(=O)O)C2)O
U46619;3677;Smallmolecule;3H-SQ29548;2;17;Human;23;Binding;9;8.3;8.3;8.3;Ki;ChEMBL;350;12;2;3;4.3;CCCCC[C@@H](/C=C/[C@H]1[C@@H]2OC[C@H]([C@@H]1C/C=C\CCCC(=O)O)C2)O
U46619;3677;Smallmolecule;3H-SQ29548;2;17;Human;23;Binding;9;7.1;7.5;8.4;pKi;PDSPKiDatabase;350;12;2;3;4.3;CCCCC[C@@H](/C=C/[C@H]1[C@@H]2OC[C@H]([C@@H]1C/C=C\CCCC(=O)O)C2)O
vapiprost;3747;Smallmolecule;None;8;2;Human;12;Binding;2;8.3;8.8;9.4;pKi;GuidetoPharmacology;477;11;2;4;5.7;OC(=O)CC/C=C\CC[C@H]1[C@@H](OCc2ccc(cc2)c2ccccc2)C[C@@H]([C@@H]1N1CCCCC1)O
CHEMBL207201;76485;Smallmolecule;None;-177;2;Human;0;Binding;1;6.8;6.8;6.8;Ki;ChEMBL;546;5;1;5;5.6;CS(=O)(=O)c1cc(Br)c2c(c1)c1c(n2Cc2ccc3ccc(Cl)cc3n2)C(CC(=O)O)CC1
CHEMBL1643775;56330;Smallmolecule;None;-891;3;Human;0;Binding;1;5.8;5.8;5.8;Ki;ChEMBL;484;5;1;4;4.1;CN([C@@H]1CCc2c(CC(=O)O)c3ccc(C(F)(F)F)cc3n2C1)S(=O)(=O)c1ccc(F)cc1
CHEMBL209033;77182;Smallmolecule;None;-64;2;Human;0;Binding;1;6.6;6.6;6.6;Ki;ChEMBL;545;6;1;5;5.3;CS(=O)(=O)c1cc(Br)c2c(c1)c1c(n2Cc2cccc(OC(F)(F)F)c2)C(CC(=O)O)CC1
CHEMBL383484;140548;Smallmolecule;None;-467;3;Human;0;Binding;4;5.9;5.9;5.9;Ki;ChEMBL;459;6;1;5;4.5;CC(=O)c1cc(S(C)(=O)=O)cc2c3c(n(Cc4ccc(Cl)cc4)c12)[C@@H](CC(=O)O)CC3
CHEMBL1643773;56328;Smallmolecule;None;-660;3;Human;0;Binding;1;6.1;6.1;6.1;Ki;ChEMBL;434;5;1;4;3.2;CN([C@@H]1CCc2c(CC(=O)O)c3ccc(F)cc3n2C1)S(=O)(=O)c1ccc(F)cc1
CHEMBL1643774;56329;Smallmolecule;None;-3630;3;Human;0;Binding;1;5.4;5.4;5.4;Ki;ChEMBL;450;5;1;4;3.7;CN([C@@H]1CCc2c(CC(=O)O)c3ccc(Cl)cc3n2C1)S(=O)(=O)c1ccc(F)cc1
CHEMBL1643778;56333;Smallmolecule;None;-1202;3;Human;0;Binding;1;5.5;5.5;5.5;Ki;ChEMBL;492;6;1;4;4.7;CN([C@@H]1CCc2c(CC(=O)O)c3ccc(-c4ccccc4)cc3n2C1)S(=O)(=O)c1ccc(F)cc1
CHEMBL1643779;56334;Smallmolecule;None;-288;3;Human;0;Binding;1;6.1;6.1;6.1;Ki;ChEMBL;452;5;1;4;3.3;CN([C@@H]1CCc2c(CC(=O)O)c3cc(F)c(F)cc3n2C1)S(=O)(=O)c1ccc(F)cc1
CHEMBL1643780;56336;Smallmolecule;None;-954;3;Human;0;Binding;1;6.0;6.0;6.0;Ki;ChEMBL;452;5;1;4;3.3;CN([C@@H]1CCc2c(CC(=O)O)c3ccc(F)c(F)c3n2C1)S(=O)(=O)c1ccc(F)cc1
CHEMBL1643781;56337;Smallmolecule;None;-234;3;Human;0;Binding;1;5.9;5.9;5.9;Ki;ChEMBL;484;5;1;4;4.4;CN([C@@H]1CCc2c(CC(=O)O)c3c(Cl)cc(Cl)cc3n2C1)S(=O)(=O)c1ccc(F)cc1
CHEMBL1643782;56338;Smallmolecule;None;-489;3;Human;0;Binding;1;5.7;5.7;5.7;Ki;ChEMBL;468;5;1;4;3.8;CN([C@@H]1CCc2c(CC(=O)O)c3cc(F)c(Cl)cc3n2C1)S(=O)(=O)c1ccc(F)cc1
CHEMBL1643783;56339;Smallmolecule;None;-1348;3;Human;0;Binding;1;5.7;5.7;5.7;Ki;ChEMBL;434;5;1;4;3.2;CN([C@@H]1CCc2c(CC(=O)O)c3cccc(F)c3n2C1)S(=O)(=O)c1ccc(F)cc1
CHEMBL1643784;56340;Smallmolecule;None;-107;3;Human;0;Binding;1;6.4;6.4;6.4;Ki;ChEMBL;452;5;1;4;3.3;CN([C@@H]1CCc2c(CC(=O)O)c3cc(F)cc(F)c3n2C1)S(=O)(=O)c1ccc(F)cc1
CHEMBL1643785;56341;Smallmolecule;None;-1;2;Human;0;Binding;1;8.0;8.0;8.0;Ki;ChEMBL;402;5;2;4;2.7;O=C(O)Cc1c2n(c3ccccc13)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2
CHEMBL1643786;56342;Smallmolecule;None;-1174;3;Human;0;Binding;1;5.7;5.7;5.7;Ki;ChEMBL;430;6;1;4;3.4;CCN([C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1ccc(F)cc1
CHEMBL1643787;56343;Smallmolecule;None;-575;3;Human;0;Binding;1;6.0;6.0;6.0;Ki;ChEMBL;472;9;1;4;4.6;CCCCCN([C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1ccc(F)cc1
CHEMBL1643788;56344;Smallmolecule;None;-251;3;Human;0;Binding;1;5.9;5.9;5.9;Ki;ChEMBL;456;7;1;4;3.8;O=C(O)Cc1c2n(c3ccccc13)C[C@H](N(CC1CC1)S(=O)(=O)c1ccc(F)cc1)CC2
CHEMBL1643790;56346;Smallmolecule;None;-363;3;Human;0;Binding;1;5.9;5.9;5.9;Ki;ChEMBL;484;6;1;4;4.0;O=C(O)Cc1c2n(c3ccccc13)C[C@H](N(CC(F)(F)F)S(=O)(=O)c1ccc(F)cc1)CC2
CHEMBL1643796;56352;Smallmolecule;None;-190;3;Human;0;Binding;1;6.0;6.0;6.0;Ki;ChEMBL;432;5;1;4;3.6;CN([C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1ccc(Cl)cc1
CHEMBL1643797;56353;Smallmolecule;None;-52;3;Human;0;Binding;1;5.7;5.7;5.7;Ki;ChEMBL;466;5;1;4;3.9;CN([C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1ccc(C(F)(F)F)cc1
CHEMBL1643801;56357;Smallmolecule;None;-446;3;Human;0;Binding;1;5.6;5.5;5.6;Ki;ChEMBL;438;5;1;5;3.6;CN([C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1ccc(Cl)s1
CHEMBL1801358;63230;Smallmolecule;None;-;0;Human;0;Binding;1;5.2;5.2;5.2;IC50;ChEMBL;394;4;0;4;5.1;COc1ccc2c(c1)C(CC1CCOCC1)(c1ccc(Cl)cc1)n1ccnc1-2
CHEMBL60710;197422;Smallmolecule;None;-;1;Human;0;Binding;2;6.1;6.1;6.1;Kd;ChEMBL;445;11;2;5;5.0;O=C(O)CCCC/C=C(\c1ccc(-c2nc(C(=O)NCC3CC3)co2)cc1)c1cccnc1
CHEMBL441620;168499;Smallmolecule;None;-;0;Human;0;Binding;1;5.5;5.5;5.5;EC50;ChEMBL;379;12;2;5;3.6;CCCCCC(O)/C=C/[C@H]1[C@H]2C[C@H](OC(=O)O2)[C@@H]1C/C=C\CCCC(N)=O
CHEMBL379711;138788;Smallmolecule;None;-380;2;Human;0;Binding;1;5.4;5.4;5.4;Ki;ChEMBL;459;6;1;5;4.5;CC(=O)c1cc(S(C)(=O)=O)cc2c3c(n(Cc4ccc(Cl)cc4)c12)C(CC(=O)O)CC3
CHEMBL108616;7084;Smallmolecule;None;-5;2;Human;0;Binding;1;5.8;5.8;5.8;Ki;ChEMBL;408;6;1;4;6.1;CC(O)c1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1
(E)-ISBOGREL;96516;Smallmolecule;None;-1;2;Human;19;Binding;4;5.1;5.1;5.1;Kd;ChEMBL;281;7;1;2;4.2;O=C(O)CCCC/C=C(\c1ccccc1)c1cccnc1
CHEMBL280107;98345;Smallmolecule;None;-;1;Human;1;Binding;2;7.8;7.8;7.8;Ki;ChEMBL;371;4;1;2;5.4;O=C(O)CC1CCCc2c1n(Cc1ccc(Cl)cc1)c1ccc(F)cc21
RIDOGREL;98425;Smallmolecule;None;-1;2;Human;19;Binding;10;5.3;5.6;5.8;IC50;ChEMBL;366;8;1;4;4.1;O=C(O)CCCCO/N=C(/c1cccnc1)c1cccc(C(F)(F)F)c1
CHEMBL425681;165249;Smallmolecule;None;-;0;Human;0;Binding;1;5.2;5.2;5.2;IC50;ChEMBL;394;13;4;5;3.0;O=C(O)CCCCCC[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)COc1ccccc1
CHEMBL108243;6193;Smallmolecule;None;-2;2;Human;0;Binding;1;5.2;5.2;5.2;Ki;ChEMBL;376;4;0;4;5.2;COC(=O)c1ccc(-c2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1
CHEMBL108289;6302;Smallmolecule;None;-38;2;Human;0;Binding;1;5.7;5.7;5.7;Ki;ChEMBL;404;6;0;4;5.3;COC(=O)c1ccc(CCc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1
CHEMBL108564;6966;Smallmolecule;None;-5;2;Human;0;Binding;1;5.2;5.2;5.2;Ki;ChEMBL;405;6;1;5;5.1;COC(=O)c1ccc(CNc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1
CHEMBL108678;7212;Smallmolecule;None;-;1;Human;0;Binding;1;5.2;5.2;5.2;Ki;ChEMBL;382;5;0;3;6.2;Fc1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1
CHEMBL108698;7232;Smallmolecule;None;-12;2;Human;0;Binding;1;5.4;5.4;5.4;Ki;ChEMBL;406;6;0;4;6.2;CC(=O)c1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1
CHEMBL108979;7605;Smallmolecule;None;-4;2;Human;0;Binding;1;5.8;5.8;5.8;Ki;ChEMBL;436;7;0;5;5.7;COC(=O)Cc1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1
CHEMBL109179;7900;Smallmolecule;None;-1;2;Human;0;Binding;1;5.3;5.3;5.3;Ki;ChEMBL;408;6;1;4;5.7;O=C(O)c1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1
CHEMBL109189;7918;Smallmolecule;None;-2;2;Human;0;Binding;1;5.7;5.7;5.7;Ki;ChEMBL;435;6;0;4;5.7;CN(C)C(=O)c1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1
CHEMBL110063;8899;Smallmolecule;None;3;2;Human;0;Binding;1;6.1;6.0;6.1;Ki;ChEMBL;391;5;1;5;5.3;COC(=O)c1ccc(Nc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1
CHEMBL110774;9004;Smallmolecule;None;1;2;Human;1;Binding;1;5.4;5.4;5.4;Ki;ChEMBL;364;5;0;3;6.0;Clc1ccc(Cn2c(SCc3ccccc3)nc3ccccc32)cc1
CHEMBL111006;9056;Smallmolecule;None;4;2;Human;0;Binding;1;6.0;6.0;6.0;Ki;ChEMBL;389;5;0;4;5.9;N#Cc1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1
CHEMBL291539;99886;Smallmolecule;None;-;1;Human;0;Binding;2;6.8;6.8;6.8;Kd;ChEMBL;461;13;2;5;5.7;CCCCCNC(=O)c1coc(-c2ccc(/C(=C\CCCCC(=O)O)c3cccnc3)cc2)n1
CHEMBL320734;107939;Smallmolecule;None;1;2;Human;0;Binding;1;5.4;5.4;5.4;Ki;ChEMBL;390;5;0;4;5.1;COC(=O)c1ccc(Cc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1
CHEMBL321405;108440;Smallmolecule;None;-1;2;Human;0;Binding;1;5.7;5.7;5.7;Ki;ChEMBL;442;6;0;5;5.4;CS(=O)(=O)c1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1
CHEMBL324619;109735;Smallmolecule;None;-61;2;Human;1;Binding;1;5.0;5.0;5.0;Ki;ChEMBL;422;6;0;5;5.8;COC(=O)c1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1
CHEMBL57576;193847;Smallmolecule;None;-;1;Human;0;Binding;2;6.9;6.9;6.9;Kd;ChEMBL;481;11;2;5;5.7;O=C(O)CCCC/C=C(\c1ccc(-c2nc(C(=O)NCc3ccccc3)co2)cc1)c1cccnc1
CHEMBL65414;198963;Smallmolecule;None;-;1;Human;3;Binding;4;8.2;8.2;8.2;IC50;ChEMBL;452;14;2;4;4.7;O=C(O)CCC(CCCCNS(=O)(=O)c1ccc(Cl)cc1)CCCc1cccnc1
CHEMBL126185;17629;Smallmolecule;None;-;0;Human;0;Binding;1;7.9;7.9;7.9;IC50;ChEMBL;508;11;2;6;4.2;O=S(=O)(NCCc1ccc(/C(=C\CCCc2nnn[nH]2)c2cccnc2)cc1)c1ccc(Cl)cc1
CHEMBL126196;17634;Smallmolecule;None;-;0;Human;0;Binding;1;7.3;7.3;7.3;IC50;ChEMBL;541;13;2;5;4.1;NC(=O)CN(CCc1ccc(/C(=C\CCCC(=O)O)c2cccnc2)cc1)S(=O)(=O)c1ccc(Cl)cc1
CHEMBL126373;17669;Smallmolecule;None;-;0;Human;0;Binding;1;7.1;7.1;7.1;IC50;ChEMBL;472;11;2;4;4.6;O=C(O)CCCC(c1ccc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc1)c1cccnc1
CHEMBL126654;17718;Smallmolecule;None;-;0;Human;0;Binding;1;5.9;5.9;5.9;IC50;ChEMBL;422;8;2;4;3.4;Cc1ccc(S(=O)(=O)NCCc2ccc(/C(=C\C(=O)O)c3cccnc3)cc2)cc1
CHEMBL126761;17739;Smallmolecule;None;-;0;Human;0;Binding;1;7.1;7.1;7.1;IC50;ChEMBL;450;11;2;4;4.3;O=C(O)CCC/C=C(\c1ccc(CCNS(=O)(=O)c2ccccc2)cc1)c1cccnc1
CHEMBL127017;17879;Smallmolecule;None;-;0;Human;0;Binding;1;7.7;7.7;7.7;IC50;ChEMBL;498;12;2;4;5.3;O=C(O)CCCC/C=C(\c1ccc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc1)c1cccnc1
CHEMBL127357;18157;Smallmolecule;None;-;0;Human;0;Binding;1;6.6;6.6;6.6;IC50;ChEMBL;464;12;2;4;4.4;O=C(O)CCC/C=C(\c1ccc(CCNS(=O)(=O)Cc2ccccc2)cc1)c1cccnc1
CHEMBL127380;18160;Smallmolecule;None;-;0;Human;0;Binding;1;7.9;7.9;7.9;IC50;ChEMBL;484;11;2;4;4.9;O=C(O)CCC/C=C(/c1cccnc1)c1cccc(CCNS(=O)(=O)c2ccc(Cl)cc2)c1
CHEMBL127683;18286;Smallmolecule;None;-;0;Human;0;Binding;1;7.7;7.7;7.7;IC50;ChEMBL;470;10;2;4;4.9;O=C(O)CCC/C=C(/c1cccnc1)c1cccc(CNS(=O)(=O)c2ccc(Cl)cc2)c1
CHEMBL127738;18347;Smallmolecule;None;-;0;Human;0;Binding;1;7.2;7.2;7.2;IC50;ChEMBL;542;13;2;5;4.7;O=C(O)CCC/C=C(\c1ccc(CCN(CC(=O)O)S(=O)(=O)c2ccc(Cl)cc2)cc1)c1cccnc1
CHEMBL128104;18492;Smallmolecule;None;-;0;Human;0;Binding;1;6.7;6.7;6.7;IC50;ChEMBL;448;10;2;3;5.4;O=C(O)CCC/C=C(\c1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)c1cccnc1
CHEMBL128973;18830;Smallmolecule;None;-;0;Human;0;Binding;1;5.5;5.5;5.5;IC50;ChEMBL;479;10;3;5;2.5;Cc1ccc(S(=O)(=O)NCCc2ccc(/C(=C\C(=O)NCC(=O)O)c3cccnc3)cc2)cc1
CHEMBL129000;18858;Smallmolecule;None;-;0;Human;0;Binding;1;7.2;7.2;7.2;IC50;ChEMBL;574;13;1;4;6.9;O=C(O)CCC/C=C(\c1ccc(CCN(Cc2ccccc2)S(=O)(=O)c2ccc(Cl)cc2)cc1)c1cccnc1
CHEMBL129030;18905;Smallmolecule;None;-;0;Human;0;Binding;1;6.8;6.8;6.8;IC50;ChEMBL;497;11;2;4;4.6;CNC(=O)CCC/C=C(\c1ccc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc1)c1cccnc1
CHEMBL129635;19084;Smallmolecule;None;-;0;Human;0;Binding;1;6.5;6.5;6.5;IC50;ChEMBL;510;13;2;6;4.3;COc1ccc(S(=O)(=O)NCCc2ccc(/C(=C\CCCC(=O)O)c3cccnc3)cc2)cc1OC
CHEMBL130470;19806;Smallmolecule;None;-;0;Human;0;Binding;1;7.5;7.5;7.5;IC50;ChEMBL;512;12;1;4;5.7;CCN(CCc1ccc(/C(=C\CCCC(=O)O)c2cccnc2)cc1)S(=O)(=O)c1ccc(Cl)cc1
SAMIXOGREL;98045;Smallmolecule;None;-;0;Human;10;Binding;3;7.7;7.7;7.7;IC50;ChEMBL;484;11;2;4;4.9;O=C(O)CCC/C=C(\c1ccc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc1)c1cccnc1
CHEMBL338419;116190;Smallmolecule;None;-;0;Human;0;Binding;1;7.2;7.2;7.2;IC50;ChEMBL;597;14;1;6;5.0;O=C(O)CCC/C=C(\c1ccc(CCN(CCN2CCOCC2)S(=O)(=O)c2ccc(Cl)cc2)cc1)c1cccnc1
CHEMBL338420;116191;Smallmolecule;None;-;0;Human;0;Binding;1;8.1;8.1;8.1;IC50;ChEMBL;480;9;2;4;4.4;O=C(O)CCC/C=C(/c1cccnc1)c1ccc2c(c1)CC(NS(=O)(=O)c1ccc(F)cc1)C2
CHEMBL338588;116226;Smallmolecule;None;-;0;Human;0;Binding;1;7.4;7.4;7.4;IC50;ChEMBL;492;11;2;4;5.2;Cc1cc(C)c(S(=O)(=O)NCCc2ccc(/C(=C\CCCC(=O)O)c3cccnc3)cc2)c(C)c1
