ChEMBL ID;Receptor;Species;Purchasable;No. records;Assay type;Min.;Average;Max.;Unit;Mol. weight;Rot. Bonds;H don;H acc;LogP;Smiles
rimonabant;3143;Smallmolecule;UNDEFINED;1;6;Human;88;Functional;157;6.9;8.0;8.9;IC50;ChEMBL;462;4;1;4;5.9;Clc1ccc(cc1)c1c(C)c(nn1c1ccc(cc1Cl)Cl)C(=O)NN1CCCCC1
rimonabant;3143;Smallmolecule;UNDEFINED;1;6;Human;88;Functional;157;8.8;9.1;9.7;Ki;ChEMBL;462;4;1;4;5.9;Clc1ccc(cc1)c1c(C)c(nn1c1ccc(cc1Cl)Cl)C(=O)NN1CCCCC1
rimonabant;3143;Smallmolecule;UNDEFINED;1;6;Human;88;Functional;157;6.2;8.1;10.0;EC50;ChEMBL;462;4;1;4;5.9;Clc1ccc(cc1)c1c(C)c(nn1c1ccc(cc1Cl)Cl)C(=O)NN1CCCCC1
rimonabant;3143;Smallmolecule;UNDEFINED;1;6;Human;88;Functional;157;8.6;8.6;8.6;Kd;ChEMBL;462;4;1;4;5.9;Clc1ccc(cc1)c1c(C)c(nn1c1ccc(cc1Cl)Cl)C(=O)NN1CCCCC1
Sch.336;3350;Smallmolecule;None;-;1;Human;15;Functional;4;6.7;6.7;6.7;pEC50;GuidetoPharmacology;539;9;1;8;3.0;COc1ccc(c(c1)S(=O)(=O)c1ccc(cc1)OC)S(=O)(=O)c1ccc(cc1)[C@@H](NS(=O)(=O)C)C
taranabant;3544;Smallmolecule;None;-3;3;Human;36;Functional;23;8.6;8.6;8.6;EC50;ChEMBL;515;8;1;4;6.3;N#Cc1cccc(c1)[C@@H]([C@@H](NC(=O)C(Oc1ccc(cn1)C(F)(F)F)(C)C)C)Cc1ccc(cc1)Cl
taranabant;3544;Smallmolecule;None;-3;3;Human;36;Functional;23;9.5;9.5;9.5;IC50;ChEMBL;515;8;1;4;6.3;N#Cc1cccc(c1)[C@@H]([C@@H](NC(=O)C(Oc1ccc(cn1)C(F)(F)F)(C)C)C)Cc1ccc(cc1)Cl
TM-38837;3619;Smallmolecule;None;70;2;Human;18;Functional;3;8.1;8.1;8.1;pIC50;GuidetoPharmacology;616;5;1;5;8.0;CCc1c(nn(c1c1ccc(s1)C#Cc1ccc(cc1)C(F)(F)F)c1ccc(cc1Cl)Cl)C(=O)NN1CCCCC1
WIN55212-2;3854;Smallmolecule;None;-8;7;Human;8;Functional;93;6.5;7.4;7.9;EC50;ChEMBL;426;4;0;5;4.6;O=C(c1c(C)n2c3c1cccc3OC[C@H]2CN1CCOCC1)c1cccc2c1cccc2
WIN55212-2;3854;Smallmolecule;None;-8;7;Human;8;Functional;93;7.8;8.2;8.7;IC50;ChEMBL;426;4;0;5;4.6;O=C(c1c(C)n2c3c1cccc3OC[C@H]2CN1CCOCC1)c1cccc2c1cccc2
CHEMBL265787;96244;Smallmolecule;None;20;2;Human;0;Functional;2;7.5;7.5;7.5;IC50;ChEMBL;496;3;1;5;6.1;CC(=O)Nc1c(C#N)c(=O)n(C)c2nc(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)cc12
ibipinabant;1847;Smallmolecule;None;58;2;Human;23;Functional;15;9.9;9.9;9.9;Kd;ChEMBL;486;4;1;4;4.8;CN=C(N1N=C([C@H](C1)c1ccccc1)c1ccc(cc1)Cl)NS(=O)(=O)c1ccc(cc1)Cl
ibipinabant;1847;Smallmolecule;None;58;2;Human;23;Functional;15;7.7;7.7;7.7;IC50;ChEMBL;486;4;1;4;4.8;CN=C(N1N=C([C@H](C1)c1ccccc1)c1ccc(cc1)Cl)NS(=O)(=O)c1ccc(cc1)Cl
CHEMBL156264;48772;Smallmolecule;None;-;0;Human;0;Functional;2;9.0;9.0;9.0;Kd;ChEMBL;520;4;1;4;5.1;C/N=C(\NS(=O)(=O)c1ccc(C(F)(F)F)cc1)N1C[C@H](c2ccccc2)C(c2ccc(Cl)cc2)=N1
CHEMBL156556;49112;Smallmolecule;None;-;0;Human;0;Functional;2;9.4;9.4;9.4;Kd;ChEMBL;480;4;2;4;5.0;Cc1cc(C)c(S(=O)(=O)NC(=N)N2CC(c3ccccc3)C(c3ccc(Cl)cc3)=N2)c(C)c1
CHEMBL157149;49813;Smallmolecule;None;-;0;Human;0;Functional;2;7.5;7.5;7.5;Kd;ChEMBL;520;4;1;4;5.1;C/N=C(\NS(=O)(=O)c1ccc(C(F)(F)F)cc1)N1C[C@@H](c2ccccc2)C(c2ccc(Cl)cc2)=N1
CHEMBL157591;50260;Smallmolecule;None;-;0;Human;0;Functional;2;9.1;9.1;9.1;Kd;ChEMBL;520;4;1;4;5.1;C/N=C(\NS(=O)(=O)c1cccc(C(F)(F)F)c1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
CHEMBL158138;50901;Smallmolecule;None;-;1;Human;0;Functional;3;8.0;8.0;8.0;Kd;ChEMBL;482;5;1;4;4.1;CN/C(=N\S(=O)(=O)c1ccc(OC)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
CHEMBL158502;51337;Smallmolecule;None;-;0;Human;0;Functional;2;9.0;9.0;9.0;Kd;ChEMBL;456;4;2;4;4.2;N=C(NS(=O)(=O)c1ccc(F)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
CHEMBL158700;51580;Smallmolecule;None;-;0;Human;0;Functional;2;8.7;8.7;8.7;Kd;ChEMBL;450;3;1;3;5.2;C/N=C(\NC(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
CHEMBL158779;51677;Smallmolecule;None;-;0;Human;0;Functional;2;7.5;7.5;7.5;Kd;ChEMBL;452;4;1;4;4.1;C/N=C(\NS(=O)(=O)c1ccccc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
RAC-IBIPINABANT;51683;Smallmolecule;None;4;2;Human;46;Functional;15;8.7;8.7;8.7;Kd;ChEMBL;486;4;1;3;4.8;CN/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
RAC-IBIPINABANT;51683;Smallmolecule;None;4;2;Human;46;Functional;15;6.9;7.8;8.7;IC50;ChEMBL;486;4;1;3;4.8;CN/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
CHEMBL159201;52079;Smallmolecule;None;-;0;Human;0;Functional;2;7.6;7.6;7.6;Kd;ChEMBL;470;4;1;4;4.2;C/N=C(\NS(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(F)cc2)=N1
CHEMBL160767;53772;Smallmolecule;None;-;0;Human;0;Functional;2;9.5;9.5;9.5;Kd;ChEMBL;472;4;2;4;4.7;N=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
CHEMBL345466;118770;Smallmolecule;None;-;0;Human;0;Functional;2;9.3;9.3;9.3;Kd;ChEMBL;520;4;1;4;5.1;C/N=C(\NS(=O)(=O)c1ccc(C(F)(F)F)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
CHEMBL347454;118979;Smallmolecule;None;-;0;Human;0;Functional;2;8.5;8.5;8.5;Kd;ChEMBL;470;4;1;4;4.2;C/N=C(\NS(=O)(=O)c1ccc(F)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
CHEMBL348174;119056;Smallmolecule;None;-;0;Human;0;Functional;2;9.4;9.4;9.4;Kd;ChEMBL;494;4;1;4;5.0;C/N=C(\NS(=O)(=O)c1c(C)cc(C)cc1C)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
CHEMBL348550;119099;Smallmolecule;None;-;0;Human;0;Functional;2;8.3;8.3;8.3;Kd;ChEMBL;486;4;1;4;4.8;C/N=C(\NS(=O)(=O)c1ccccc1Cl)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
CESAMET;203070;Smallmolecule;None;-;1;Human;17;Functional;5;8.4;8.4;8.4;EC50;ChEMBL;372;6;1;3;6.3;CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21
CHEMBL127644;18243;Smallmolecule;None;-1;2;Human;0;Functional;5;6.6;6.6;6.6;EC50;ChEMBL;367;4;0;2;5.5;C1=C(CCN2CCOCC2)c2ccccc2/C1=C/c1cccc2ccccc12
CHEMBL15399;46350;Smallmolecule;None;-;0;Human;0;Functional;3;8.2;8.2;8.2;Kd;ChEMBL;448;4;1;4;5.6;O=C(NN1CCCCC1)c1cn(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2Cl)n1
CHEMBL418721;162484;Smallmolecule;None;-;0;Human;0;Functional;3;9.8;9.8;9.8;Kd;ChEMBL;488;4;1;4;6.2;Cc1c(C(=O)NN2CC3CCCC3C2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Cl)cc1
CHEMBL1196954;13711;Smallmolecule;None;-;0;Human;0;Functional;2;8.3;8.3;8.3;Kd;ChEMBL;449;4;1;5;5.0;O=C(NN1CCCCC1)c1nc(-c2ccc(Cl)cc2Cl)n(-c2ccc(Cl)cc2)n1
CHEMBL174163;59759;Smallmolecule;None;-;0;Human;0;Functional;2;8.6;8.6;8.6;Kd;ChEMBL;496;4;1;4;6.3;Cc1c(C(=O)NN2CCCCC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(C(F)(F)F)cc1
CHEMBL175291;59940;Smallmolecule;None;-;0;Human;0;Functional;2;8.4;8.4;8.4;Kd;ChEMBL;495;3;0;3;7.0;Cc1c(C(=O)N2CCc3ccccc3C2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Cl)cc1
CHEMBL175369;59953;Smallmolecule;None;-;0;Human;0;Functional;2;8.7;8.7;8.7;Kd;ChEMBL;458;5;1;5;5.3;COc1ccc(-n2c(-c3ccc(Cl)cc3Cl)nc(C(=O)NN3CCCCC3)c2C)cc1
CHEMBL175478;59969;Smallmolecule;None;-;0;Human;0;Functional;2;8.7;8.7;8.7;Kd;ChEMBL;476;4;1;4;6.3;Cc1c(C(=O)NN2CCCCCC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Cl)cc1
CHEMBL175650;59993;Smallmolecule;None;-;0;Human;0;Functional;2;9.1;9.1;9.1;Kd;ChEMBL;461;4;1;3;6.9;Cc1c(C(=O)NC2CCCCC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Cl)cc1
CHEMBL176022;60106;Smallmolecule;None;-;0;Human;0;Functional;2;9.1;9.1;9.1;Kd;ChEMBL;475;4;1;3;7.3;Cc1c(C(=O)NC2CCCCCC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Cl)cc1
CHEMBL176198;60300;Smallmolecule;None;-;0;Human;0;Functional;2;7.3;7.3;7.3;Kd;ChEMBL;477;4;2;4;5.8;Cc1c(C(=O)N[C@H]2CC[C@H](O)CC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Cl)cc1
CHEMBL177393;61354;Smallmolecule;None;-;0;Human;0;Functional;2;9.1;9.1;9.1;Kd;ChEMBL;473;4;1;3;6.7;Cc1c(C(=O)NC2CC3CCC2C3)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Cl)cc1
CHEMBL177403;61392;Smallmolecule;None;-;0;Human;2;Functional;2;8.1;8.1;8.1;Kd;ChEMBL;465;4;1;4;6.6;O=C(NN1CCCCC1)c1nc(-c2ccc(Cl)cc2Cl)c(-c2ccc(Cl)cc2)s1
CHEMBL177656;61605;Smallmolecule;None;-;0;Human;2;Functional;1;7.2;7.2;7.2;Kd;ChEMBL;465;4;1;4;6.6;O=C(NN1CCCCC1)c1nc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2Cl)s1
CHEMBL178428;62337;Smallmolecule;None;-;0;Human;0;Functional;2;8.6;8.6;8.6;Kd;ChEMBL;436;3;0;4;6.8;Cc1c(C(=O)OC(C)(C)C)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Cl)cc1
CHEMBL178799;62502;Smallmolecule;None;-;0;Human;0;Functional;2;8.9;8.9;8.9;Kd;ChEMBL;537;5;1;3;7.8;Cc1c(C(=O)NCc2ccc(C(F)(F)F)cc2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Cl)cc1
CHEMBL360138;121798;Smallmolecule;None;-;0;Human;0;Functional;2;8.2;8.2;8.2;Kd;ChEMBL;451;4;1;4;6.3;Cc1c(C(=O)NOC(C)(C)C)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Cl)cc1
CHEMBL367672;129231;Smallmolecule;None;-;0;Human;0;Functional;2;7.5;7.5;7.5;Kd;ChEMBL;464;4;1;5;4.8;Cc1c(C(=O)NN2CCOCC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Cl)cc1
CHEMBL368547;130128;Smallmolecule;None;-;0;Human;0;Functional;2;8.9;8.9;8.9;Kd;ChEMBL;447;4;1;3;6.5;Cc1c(C(=O)NC2CCCC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Cl)cc1
CHEMBL368660;130459;Smallmolecule;None;-;0;Human;0;Functional;2;8.4;8.4;8.4;Kd;ChEMBL;463;4;1;5;5.3;Cc1c(C(=O)NN2CCCCC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Cl)cn1
CHEMBL369072;130679;Smallmolecule;UNDEFINED;-;0;Human;0;Functional;5;8.6;8.6;8.6;Kd;ChEMBL;473;4;1;5;5.5;N#Cc1c(C(=O)NN2CCCCC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Cl)cc1
CHEMBL369205;130782;Smallmolecule;None;-;0;Human;0;Functional;2;8.2;8.2;8.2;Kd;ChEMBL;448;4;1;4;5.5;Cc1c(C(=O)NN2CCCC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Cl)cc1
CHEMBL369314;131024;Smallmolecule;None;-;0;Human;0;Functional;2;7.4;7.4;7.4;Kd;ChEMBL;435;5;0;3;6.3;CCN(CC)C(=O)c1nc(-c2ccc(Cl)cc2Cl)n(-c2ccc(Cl)cc2)c1C
CHEMBL427497;165561;Smallmolecule;None;-;0;Human;0;Functional;2;8.4;8.4;8.4;Kd;ChEMBL;526;4;1;4;6.4;O=C(NN1CCCCC1)c1nc(-c2ccc(Cl)cc2Cl)n(-c2ccc(Cl)cc2)c1Br
CHEMBL436471;167857;Smallmolecule;None;-;0;Human;0;Functional;2;8.5;8.5;8.5;Kd;ChEMBL;482;4;1;4;6.3;O=C(NN1CCCCC1)c1nc(-c2ccc(Cl)cc2Cl)n(-c2ccc(Cl)cc2)c1Cl
CHEMBL1196884;13703;Smallmolecule;None;-;0;Human;0;Functional;2;7.6;7.6;7.6;Kd;ChEMBL;449;4;1;5;5.0;O=C(NN1CCCCC1)c1nc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2Cl)n1
CHEMBL175292;59941;Smallmolecule;None;-;0;Human;0;Functional;2;8.5;8.5;8.5;Kd;ChEMBL;506;4;1;4;6.0;Cc1c(C(=O)NN2CCCCC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Br)cc1
CHEMBL175368;59952;Smallmolecule;None;-;0;Human;0;Functional;2;7.7;7.7;7.7;Kd;ChEMBL;446;4;1;4;5.4;Cc1c(C(=O)NN2CCCCC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(F)cc1
CHEMBL177990;61943;Smallmolecule;None;-;0;Human;0;Functional;2;8.9;8.9;8.9;Kd;ChEMBL;480;5;1;4;6.1;O=C(NN1CCCCC1)c1nc(-c2ccc(Cl)cc2Cl)n(-c2ccc(Cl)cc2)c1CF
CHEMBL179119;62728;Smallmolecule;None;-;1;Human;0;Functional;2;5.7;5.7;5.7;IC50;ChEMBL;415;4;1;4;5.4;O=C(NN1CCCCC1)c1nc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)o1
CHEMBL181331;63921;Smallmolecule;None;-;1;Human;0;Functional;2;6.8;6.8;6.8;IC50;ChEMBL;464;4;1;5;4.7;Cn1c(C(=O)NN2CCOCC2)nc(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
CHEMBL361182;122375;Smallmolecule;None;-;1;Human;0;Functional;2;5.7;5.7;5.7;IC50;ChEMBL;360;4;1;4;3.9;Cn1c(C(=O)NN2CCCCC2)nc(-c2ccccc2)c1-c1ccccc1
CHEMBL362638;123103;Smallmolecule;None;-;1;Human;0;Functional;2;4.7;4.7;4.7;IC50;ChEMBL;345;3;0;3;4.4;Cn1c(C(=O)N2CCCCC2)nc(-c2ccccc2)c1-c1ccccc1
CHEMBL368749;130580;Smallmolecule;None;-;0;Human;0;Functional;5;8.6;8.6;8.6;Kd;ChEMBL;462;4;1;4;5.9;Cc1c(C(=O)NN2CCCCC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Cl)cc1
CHEMBL426585;165405;Smallmolecule;UNDEFINED;-;0;Human;0;Functional;5;9.0;9.0;9.0;Kd;ChEMBL;476;5;1;4;6.2;CCc1c(C(=O)NN2CCCCC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Cl)cc1
CHEMBL439657;168245;Smallmolecule;None;-;0;Human;0;Functional;2;7.7;7.7;7.7;Kd;ChEMBL;462;4;1;4;5.9;Cc1c(C(=O)NN2CCCCC2)nc(-c2ccc(Cl)cc2)n1-c1ccc(Cl)cc1Cl
CHEMBL181629;64061;Smallmolecule;None;-;1;Human;0;Functional;2;8.2;8.2;8.2;IC50;ChEMBL;480;5;0;3;7.8;Cc1ccc(-c2cc(C#N)c(OCc3ccc(F)c(F)c3)nc2-c2ccc(Cl)cc2Cl)cc1
CHEMBL360352;121874;Smallmolecule;None;-;1;Human;0;Functional;2;6.3;6.3;6.3;IC50;ChEMBL;388;4;1;4;4.5;Cc1ccc(-c2nc(C(=O)NN3CCCCC3)n(C)c2-c2ccc(C)cc2)cc1
CHEMBL361181;122374;Smallmolecule;None;-;1;Human;0;Functional;2;5.2;5.2;5.2;IC50;ChEMBL;414;4;2;3;5.2;O=C(NN1CCCCC1)c1nc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)[nH]1
CHEMBL362694;123114;Smallmolecule;None;-;1;Human;0;Functional;2;5.5;5.5;5.5;IC50;ChEMBL;373;3;0;3;5.0;Cc1ccc(-c2nc(C(=O)N3CCCCC3)n(C)c2-c2ccc(C)cc2)cc1
CHEMBL368223;129905;Smallmolecule;None;-;1;Human;0;Functional;2;5.7;5.7;5.7;IC50;ChEMBL;359;4;1;3;4.8;Cn1c(C(=O)NC2CCCCC2)nc(-c2ccccc2)c1-c1ccccc1
CHEMBL181088;63787;Smallmolecule;None;-;1;Human;2;Functional;3;5.6;6.4;7.2;IC50;ChEMBL;396;5;0;3;6.5;N#Cc1cc(-c2ccccc2)c(-c2ccc(Cl)cc2)nc1OCc1ccccc1
CHEMBL195050;70138;Smallmolecule;None;-;0;Human;0;Functional;4;8.6;8.6;8.6;Kd;ChEMBL;447;6;1;4;3.3;CCN(CC)S(=O)(=O)N/C(=N\C)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
CHEMBL196048;70885;Smallmolecule;None;-;0;Human;0;Functional;2;7.5;7.5;7.5;Kd;ChEMBL;448;6;1;5;2.7;CCN(CC)S(=O)(=O)N/C(=N\C)N1CC(c2cccnc2)C(c2ccc(Cl)cc2)=N1
CHEMBL196989;71309;Smallmolecule;None;-;0;Human;0;Functional;3;7.6;7.6;7.6;Kd;ChEMBL;445;4;1;4;3.1;C/N=C(\NS(=O)(=O)N1CCCC1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
CHEMBL197040;71324;Smallmolecule;None;-;0;Human;0;Functional;3;8.9;8.9;8.9;Kd;ChEMBL;473;4;1;4;3.8;C/N=C(\NS(=O)(=O)N1CCCCCC1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
CHEMBL197099;71343;Smallmolecule;None;-;0;Human;0;Functional;2;8.4;8.4;8.4;Kd;ChEMBL;487;4;1;4;4.2;C/N=C(\NS(=O)(=O)N1CCCCCCC1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
DEXANABINOL;114497;Smallmolecule;None;-2;2;Human;26;Functional;3;9.2;9.2;9.2;EC50;ChEMBL;386;7;2;3;6.2;CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@H]1CC=C(CO)C[C@H]21
CHEMBL364300;124213;Smallmolecule;None;-;0;Human;0;Functional;2;8.2;8.2;8.2;Kd;ChEMBL;433;5;1;4;2.9;CCN(C)S(=O)(=O)N/C(=N\C)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
CHEMBL371829;133892;Smallmolecule;None;-;0;Human;0;Functional;2;8.3;8.3;8.3;Kd;ChEMBL;447;5;1;4;3.3;C/N=C(\NS(=O)(=O)N(C)C(C)C)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
CHEMBL372650;134515;Smallmolecule;None;-;0;Human;0;Functional;3;8.3;8.3;8.3;Kd;ChEMBL;419;4;1;4;2.5;C/N=C(\NS(=O)(=O)N(C)C)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
CHEMBL383580;140567;Smallmolecule;None;-;0;Human;0;Functional;2;8.8;8.8;8.8;Kd;ChEMBL;477;4;1;5;3.0;C/N=C(\NS(=O)(=O)N1CCSCC1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
CHEMBL1788275;62541;Smallmolecule;None;-;0;Human;0;Functional;2;7.5;7.5;7.5;Kd;ChEMBL;459;4;1;3;3.5;CN/C(=N\S(=O)(=O)N1CCCCC1)N1C[C@@H](c2ccccc2)C(c2ccc(Cl)cc2)=N1
CHEMBL194351;69752;Smallmolecule;None;-;0;Human;0;Functional;2;8.0;8.0;8.0;Kd;ChEMBL;461;4;1;5;2.3;C/N=C(\NS(=O)(=O)N1CCOCC1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
CHEMBL194566;69862;Smallmolecule;None;-;0;Human;0;Functional;2;8.7;8.7;8.7;Kd;ChEMBL;475;7;1;4;4.1;CCN(CC)S(=O)(=O)N/C(=N\C(C)C)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
CHEMBL195958;70876;Smallmolecule;None;-;0;Human;0;Functional;6;8.7;8.7;8.7;Kd;ChEMBL;459;4;1;3;3.5;CN/C(=N\S(=O)(=O)N1CCCCC1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
CHEMBL372697;134523;Smallmolecule;None;-;0;Human;0;Functional;2;8.5;8.5;8.5;Kd;ChEMBL;461;7;1;4;3.7;CC/N=C(\NS(=O)(=O)N(CC)CC)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
CHEMBL425912;165288;Smallmolecule;None;-;0;Human;0;Functional;2;8.1;8.1;8.1;Kd;ChEMBL;509;4;1;6;1.7;C/N=C(\NS(=O)(=O)N1CCS(=O)(=O)CC1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
CHEMBL199410;72071;Smallmolecule;None;-;1;Human;1;Functional;2;6.3;6.3;6.3;EC50;ChEMBL;596;3;0;2;5.8;O=C1C(c2ccccc2)N(c2cccc(I)c2)C(=S)N1c1cccc(I)c1
CHEMBL201291;72750;Smallmolecule;None;-;1;Human;0;Functional;2;6.0;6.0;6.0;EC50;ChEMBL;396;3;0;2;5.7;O=C1C(c2ccccc2)N(c2cccc(Cl)c2)C(=O)N1c1cccc(Cl)c1
CHEMBL201383;72819;Smallmolecule;None;-;1;Human;0;Functional;2;5.9;5.9;5.9;EC50;ChEMBL;474;3;0;2;6.5;O=C1C(c2ccc(Br)cc2)N(c2ccc(Cl)cc2)C(=O)N1c1ccc(Cl)cc1
